Année,Durée en mois,Montant
2010,48.0,190000.0
2010,36.0,1494390.0
2010,24.0,249050.0
2010,24.0,282392.0
2010,24.0,192032.0
2010,24.0,270755.0
2010,24.0,380978.0
2010,24.0,263704.0
2010,24.0,184499.0
2010,24.0,247591.0
2010,24.0,269604.0
2010,24.0,260000.0
2010,30.0,289998.0
2010,48.0,340000.0
2010,42.0,210000.0
2010,36.0,320000.0
2010,36.0,219998.0
2010,36.0,219998.0
2010,36.0,349998.0
2010,48.0,480765.0
2010,37.0,685953.0
2010,36.0,550346.0
2010,30.0,887073.0
2010,36.0,766007.0
2010,36.0,567043.0
2010,36.0,756306.0
2010,36.0,1082174.0
2010,36.0,204031.0
2010,36.0,123506.0
2010,36.0,280800.0
2010,36.0,286700.0
2010,36.0,283276.0
2010,36.0,185200.0
2010,36.0,154319.0
2010,36.0,291730.0
2010,36.0,49998.0
2010,48.0,120000.0
2010,48.0,90000.0
2010,48.0,45000.0
2010,40.0,170760.0
2010,48.0,277040.0
2010,48.0,180000.0
2010,36.0,212784.0
2010,36.0,165000.0
2010,36.0,175000.0
2010,48.0,35000.0
2011,39.0,582666.0
2011,27.0,617961.0
2011,48.0,666222.0
2011,48.0,774567.0
2011,42.0,739136.0
2011,48.0,538094.0
2011,36.0,871553.0
2011,44.0,665000.0
2011,42.0,532152.0
2011,36.0,676438.0
2011,36.0,803719.0
2011,36.0,147680.0
2011,30.0,209900.0
2011,36.0,450800.0
2011,36.0,330000.0
2011,36.0,374000.0
2011,36.0,37360.0
2014,48.0,218496.0
2015,36.0,122496.0
2015,36.0,148940.0
2015,36.0,499952.0
2015,36.0,497755.0
2015,36.0,498815.0
2015,36.0,499970.0
2015,36.0,414392.0
2015,36.0,299746.0
2015,36.0,299999.0
2015,30.0,299878.0
2015,36.0,297440.0
2015,36.0,299988.0
2015,36.0,299624.0
2015,42.0,548000.0
2015,36.0,272017.0
2015,48.0,257954.0
2015,36.0,270506.0
2015,36.0,237853.0
2015,36.0,563810.0
2015,24.0,320228.0
2015,42.0,498189.0
2015,48.0,374400.0
2015,36.0,212586.0
2015,36.0,135672.0
2015,36.0,271120.0
2015,48.0,472784.0
2015,36.0,329680.0
2015,48.0,325520.0
2015,42.0,218504.0
2015,36.0,322488.0
2015,42.0,197600.0
2015,42.0,198666.0
2015,48.0,493664.0
2015,42.0,498231.0
2015,36.0,230582.0
2015,36.0,168836.0
2015,36.0,205982.0
2015,42.0,367486.0
2015,36.0,462242.0
2015,48.0,401278.0
2015,48.0,541724.0
2015,36.0,174458.0
2015,36.0,224873.0
2015,42.0,460120.0
2015,48.0,451448.0
2015,42.0,356928.0
2015,36.0,641488.0
2015,36.0,336919.0
2015,36.0,178672.0
2015,36.0,237053.0
2015,48.0,227552.0
2015,42.0,475473.0
2015,36.0,261916.0
2015,48.0,505982.0
2015,36.0,508995.0
2015,36.0,494312.0
2015,48.0,522152.0
2015,48.0,450000.0
2011,36.0,294742.0
2011,36.0,294800.0
2011,30.0,294603.0
2011,24.0,282776.0
2011,36.0,295231.0
2011,24.0,292417.0
2011,36.0,294400.0
2011,48.0,220000.0
2011,48.0,226610.0
2011,48.0,179736.0
2011,42.0,119995.0
2011,48.0,220000.0
2011,48.0,485505.0
2007,30.0,1722216.0
2007,24.0,934005.0
2007,36.0,859380.0
2007,36.0,753106.0
2007,36.0,924353.0
2007,36.0,1072193.0
2007,48.0,150000.0
2007,36.0,756150.0
2007,36.0,169600.0
2007,48.0,200000.0
2008,36.0,793707.0
2008,36.0,435852.0
2008,48.0,363704.0
2008,48.0,310000.0
2008,36.0,320000.0
2008,36.0,599194.0
2008,36.0,214102.0
2008,24.0,404000.0
2008,36.0,372486.0
2008,36.0,554353.0
2007,36.0,425000.0
2007,36.0,528410.0
2007,24.0,851540.0
2007,36.0,700000.0
2007,36.0,813963.0
2007,36.0,749463.0
2007,42.0,949015.0
2007,36.0,1220315.0
2007,36.0,913764.0
2007,48.0,671236.0
2007,48.0,260000.0
2007,36.0,400000.0
2007,36.0,250000.0
2007,36.0,400000.0
2007,36.0,1028022.0
2007,48.0,851026.0
2007,36.0,243035.0
2007,24.0,300117.0
2007,36.0,589904.0
2007,24.0,273766.0
2008,48.0,462327.0
2008,48.0,445842.0
2008,36.0,320000.0
2008,36.0,150000.0
2008,48.0,250000.0
2008,48.0,388000.0
2007,36.0,500000.0
2007,36.0,480000.0
2007,24.0,500000.0
2007,36.0,320000.0
2007,36.0,400000.0
2007,36.0,480000.0
2007,36.0,582649.0
2007,36.0,404200.0
2007,36.0,420249.0
2006,36.0,230000.0
2006,36.0,240000.0
2006,36.0,230000.0
2006,36.0,300000.0
2006,36.0,350000.0
2006,36.0,394955.0
2006,36.0,360000.0
2006,36.0,180000.0
2006,36.0,270000.0
2006,36.0,435000.0
2006,36.0,194000.0
2006,36.0,180000.0
2006,36.0,220000.0
2006,36.0,280000.0
2006,24.0,180000.0
2006,36.0,553968.0
2006,36.0,420000.0
2006,36.0,460000.0
2006,36.0,460000.0
2006,36.0,390000.0
2006,36.0,151000.0
2006,36.0,440000.0
2006,36.0,50000.0
2006,36.0,109901.0
2006,36.0,80000.0
2006,48.0,50000.0
2006,36.0,112000.0
2006,36.0,120000.0
2006,36.0,120000.0
2006,36.0,140000.0
2006,36.0,41000.0
2006,36.0,70000.0
2006,36.0,147000.0
2006,36.0,140000.0
2006,36.0,120000.0
2006,48.0,150000.0
2006,36.0,110000.0
2006,36.0,150000.0
2006,36.0,108100.0
2006,36.0,494484.0
2006,36.0,81100.0
2006,36.0,382519.0
2006,48.0,265000.0
2006,12.0,100000.0
2006,36.0,205677.0
2006,36.0,420335.0
2006,36.0,316519.0
2006,36.0,305919.0
2006,24.0,218793.0
2006,12.0,102000.0
2006,36.0,399792.0
2006,36.0,148351.0
2006,48.0,100000.0
2006,36.0,90000.0
2006,36.0,70000.0
2006,36.0,68000.0
2006,36.0,110000.0
2006,36.0,94800.0
2006,36.0,144000.0
2006,48.0,83000.0
2006,36.0,131000.0
2006,36.0,790460.0
2006,36.0,45000.0
2006,36.0,150000.0
2006,36.0,150000.0
2006,36.0,140000.0
2006,36.0,150000.0
2006,36.0,210000.0
2006,36.0,330000.0
2006,36.0,270000.0
2006,36.0,360000.0
2006,36.0,200000.0
2006,36.0,1958779.0
2006,36.0,292000.0
2006,36.0,365000.0
2006,36.0,262000.0
2006,36.0,229000.0
2006,36.0,300000.0
2006,36.0,155000.0
2006,24.0,150000.0
2006,36.0,200000.0
2006,36.0,200000.0
2006,36.0,858691.0
2006,36.0,265000.0
2006,48.0,350000.0
2006,36.0,1173492.0
2006,36.0,225000.0
2006,48.0,698047.0
2006,24.0,149000.0
2006,36.0,393749.0
2006,24.0,700000.0
2006,48.0,390000.0
2006,36.0,307999.0
2006,36.0,499185.0
2006,36.0,475628.0
2006,36.0,717368.0
2006,36.0,240000.0
2006,36.0,300000.0
2006,36.0,280000.0
2006,36.0,360000.0
2015,48.0,550683.0
2015,42.0,504956.0
2015,36.0,260000.0
2015,36.0,208146.0
2015,36.0,163375.0
2015,36.0,211778.0
2015,36.0,405720.0
2015,36.0,416999.0
2015,48.0,572960.0
2015,48.0,228355.0
2015,36.0,200000.0
2015,36.0,75241.0
2015,48.0,549000.0
2015,48.0,529433.0
2015,48.0,642307.0
2015,42.0,496216.0
2015,48.0,433632.0
2015,42.0,308406.0
2015,42.0,172224.0
2015,48.0,444073.0
2015,48.0,324974.0
2015,48.0,380996.0
2015,36.0,247624.0
2015,36.0,245548.0
2015,36.0,189680.0
2015,36.0,300525.0
2015,36.0,36400.0
2015,36.0,158865.0
2015,36.0,319540.0
2015,36.0,134362.0
2015,36.0,431759.0
2015,36.0,249704.0
2015,36.0,300000.0
2015,36.0,300000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,18.0,30000.0
2015,36.0,110000.0
2015,36.0,200000.0
2011,30.0,323900.0
2011,48.0,488009.0
2011,36.0,664722.0
2011,36.0,983449.0
2011,30.0,483830.0
2011,42.0,996370.0
2011,36.0,689326.0
2011,48.0,952412.0
2011,36.0,764027.0
2011,36.0,399651.0
2011,36.0,668818.0
2011,24.0,559934.0
2011,36.0,499725.0
2011,48.0,1200000.0
2011,36.0,966276.0
2011,48.0,668730.0
2011,36.0,766440.0
2011,36.0,662820.0
2011,36.0,792670.0
2011,36.0,911429.0
2011,48.0,901351.0
2011,36.0,886761.0
2011,48.0,1021603.0
2011,36.0,891002.0
2011,36.0,929202.0
2011,36.0,783687.0
2011,42.0,780852.0
2011,48.0,927978.0
2011,48.0,1072190.0
2011,42.0,1387562.0
2011,36.0,1497846.0
2012,48.0,514043.0
2012,48.0,367661.0
2012,36.0,303998.0
2012,36.0,188000.0
2012,36.0,125000.0
2012,48.0,579230.0
2012,48.0,806753.0
2012,42.0,726663.0
2012,24.0,196233.0
2012,36.0,259834.0
2012,24.0,280050.0
2012,24.0,298630.0
2012,12.0,297504.0
2012,36.0,285823.0
2012,36.0,288652.0
2012,30.0,294693.0
2012,30.0,291343.0
2012,36.0,217893.0
2012,36.0,235013.0
2012,48.0,786175.0
2012,36.0,881740.0
2012,48.0,218999.0
2012,48.0,178999.0
2012,48.0,139000.0
2012,48.0,585312.0
2012,36.0,434481.0
2012,36.0,282000.0
2012,36.0,385980.0
2012,48.0,553892.0
2012,36.0,474728.0
2012,36.0,417795.0
2012,48.0,418035.0
2012,42.0,510952.0
2012,36.0,378558.0
2012,48.0,343672.0
2012,48.0,505752.0
2012,36.0,550000.0
2012,48.0,573581.0
2012,48.0,774998.0
2012,38.0,220000.0
2012,24.0,259900.0
2012,48.0,657994.0
2012,48.0,649803.0
2012,48.0,267998.0
2012,36.0,429997.0
2012,48.0,432510.0
2012,48.0,459772.0
2012,48.0,584927.0
2012,48.0,416600.0
2012,48.0,448760.0
2012,36.0,360000.0
2012,48.0,438880.0
2014,60.0,580000.0
2014,48.0,510000.0
2011,48.0,374063.0
2011,36.0,358754.0
2011,36.0,279984.0
2011,36.0,728436.0
2011,48.0,419894.0
2011,36.0,339929.0
2011,36.0,636200.0
2011,48.0,715000.0
2011,36.0,152330.0
2011,36.0,548700.0
2011,36.0,252801.0
2011,48.0,399422.0
2011,48.0,424000.0
2011,42.0,461730.0
2011,36.0,460720.0
2011,48.0,350590.0
2011,48.0,552998.0
2011,36.0,448564.0
2011,48.0,430872.0
2011,48.0,404410.0
2011,40.0,370000.0
2011,36.0,304732.0
2011,48.0,479704.0
2011,48.0,529750.0
2011,36.0,430000.0
2011,36.0,590000.0
2011,42.0,449975.0
2011,36.0,580095.0
2011,36.0,515832.0
2011,48.0,786408.0
2011,36.0,428931.0
2011,48.0,480000.0
2011,48.0,470000.0
2011,48.0,300000.0
2011,48.0,668398.0
2011,48.0,420000.0
2011,36.0,377897.0
2011,36.0,350000.0
2011,48.0,740000.0
2011,48.0,441105.0
2011,48.0,600000.0
2011,36.0,279000.0
2011,36.0,260946.0
2011,36.0,307465.0
2011,36.0,299835.0
2011,48.0,185000.0
2011,48.0,200000.0
2011,36.0,474639.0
2011,48.0,581117.0
2011,36.0,532867.0
2011,36.0,490512.0
2011,36.0,505940.0
2011,36.0,346368.0
2011,24.0,259200.0
2011,36.0,440849.0
2011,36.0,383364.0
2011,36.0,500000.0
2011,48.0,481424.0
2011,24.0,279593.0
2011,48.0,500000.0
2011,48.0,500000.0
2011,36.0,399962.0
2011,48.0,500000.0
2011,36.0,400000.0
2011,48.0,550000.0
2011,36.0,250000.0
2011,48.0,379964.0
2011,48.0,396847.0
2011,36.0,340000.0
2011,36.0,340000.0
2011,36.0,516641.0
2011,36.0,299401.0
2011,36.0,162016.0
2011,48.0,415000.0
2011,36.0,319998.0
2011,36.0,305000.0
2011,36.0,484399.0
2011,36.0,525824.0
2011,36.0,412152.0
2011,36.0,380000.0
2011,36.0,349999.0
2011,48.0,569998.0
2011,39.0,449999.0
2011,36.0,464000.0
2011,48.0,440992.0
2011,48.0,300000.0
2011,48.0,539980.0
2011,48.0,529858.0
2011,36.0,434965.0
2011,48.0,249997.0
2011,48.0,550000.0
2011,36.0,270000.0
2011,48.0,509317.0
2011,48.0,290000.0
2011,36.0,280000.0
2011,36.0,349998.0
2011,36.0,349991.0
2011,36.0,450000.0
2011,36.0,299936.0
2011,36.0,300000.0
2007,36.0,517494.0
2008,36.0,290000.0
2008,36.0,200000.0
2008,36.0,351898.0
2008,48.0,76128.0
2008,36.0,550000.0
2008,48.0,479332.0
2008,36.0,150000.0
2008,36.0,482508.0
2008,36.0,125109.0
2008,48.0,260000.0
2008,36.0,399965.0
2008,36.0,275000.0
2008,48.0,1124447.0
2008,36.0,1160304.0
2008,18.0,199313.0
2008,36.0,450000.0
2008,36.0,230691.0
2008,48.0,260000.0
2008,36.0,260000.0
2008,36.0,137000.0
2008,48.0,912431.0
2008,18.0,310518.0
2008,24.0,294144.0
2008,24.0,231695.0
2008,18.0,217000.0
2008,24.0,352826.0
2008,36.0,787749.0
2008,48.0,410322.0
2008,36.0,343800.0
2008,36.0,388661.0
2008,36.0,450000.0
2008,36.0,250000.0
2008,36.0,285168.0
2008,36.0,433881.0
2008,48.0,520000.0
2008,36.0,500000.0
2008,48.0,336336.0
2007,36.0,996768.0
2007,48.0,520000.0
2007,24.0,448060.0
2007,36.0,1135505.0
2007,24.0,1174496.0
2008,36.0,180000.0
2008,36.0,199982.0
2008,36.0,849361.0
2008,36.0,707617.0
2008,48.0,195000.0
2008,36.0,210000.0
2008,36.0,190000.0
2008,36.0,200000.0
2008,48.0,280000.0
2008,48.0,300000.0
2008,36.0,400000.0
2008,36.0,479974.0
2008,48.0,280693.0
2008,24.0,449950.0
2008,36.0,878585.0
2008,36.0,1089960.0
2008,36.0,765455.0
2008,48.0,870106.0
2008,48.0,888380.0
2008,36.0,480000.0
2008,48.0,320000.0
2008,36.0,260000.0
2008,48.0,340000.0
2008,36.0,400000.0
2008,36.0,360000.0
2008,48.0,340000.0
2008,36.0,301330.0
2008,48.0,638762.0
2008,24.0,1100000.0
2008,36.0,270000.0
2008,36.0,439643.0
2008,48.0,920000.0
2008,36.0,340000.0
2008,48.0,300000.0
2006,36.0,220000.0
2006,33.0,212267.0
2006,36.0,1713589.0
2006,36.0,602212.0
2006,28.0,546180.0
2006,36.0,1020332.0
2006,33.0,250803.0
2006,36.0,150000.0
2006,36.0,530811.0
2006,36.0,445355.0
2006,24.0,280000.0
2006,36.0,448644.0
2006,36.0,525899.0
2006,24.0,749321.0
2006,24.0,149103.0
2006,30.0,825098.0
2006,36.0,450000.0
2006,36.0,450000.0
2006,36.0,460000.0
2006,36.0,250000.0
2006,18.0,2912664.0
2006,18.0,141486.0
2006,36.0,707646.0
2006,18.0,534341.0
2006,36.0,230044.0
2006,36.0,1052481.0
2006,24.0,910875.0
2006,24.0,234752.0
2006,36.0,227205.0
2006,24.0,510739.0
2006,48.0,709696.0
2006,36.0,525000.0
2006,36.0,322575.0
2006,36.0,310000.0
2006,48.0,280000.0
2006,24.0,360000.0
2006,36.0,280000.0
2006,36.0,360000.0
2006,48.0,156892.0
2006,36.0,801417.0
2006,24.0,339622.0
2006,36.0,672885.0
2006,36.0,1071651.0
2006,36.0,1000000.0
2006,36.0,765000.0
2006,36.0,803653.0
2006,36.0,165737.0
2006,24.0,351641.0
2007,36.0,708136.0
2007,36.0,320041.0
2007,36.0,455432.0
2007,36.0,819818.0
2007,36.0,678163.0
2007,36.0,620962.0
2007,36.0,463039.0
2007,36.0,339389.0
2007,36.0,370000.0
2007,36.0,200000.0
2007,48.0,450000.0
2007,36.0,400000.0
2007,36.0,500000.0
2007,36.0,380000.0
2007,36.0,239000.0
2007,48.0,400000.0
2007,36.0,570000.0
2007,36.0,148000.0
2007,36.0,390000.0
2007,48.0,549859.0
2007,18.0,201736.0
2007,24.0,189303.0
2007,24.0,292998.0
2007,24.0,199773.0
2007,18.0,209040.0
2007,24.0,197409.0
2007,24.0,197000.0
2007,36.0,764560.0
2007,48.0,1069431.0
2007,36.0,151000.0
2007,36.0,90000.0
2007,36.0,260000.0
2007,36.0,276000.0
2007,36.0,860202.0
2007,36.0,858347.0
2007,36.0,788055.0
2007,36.0,442302.0
2007,36.0,459886.0
2007,48.0,150000.0
2007,36.0,149000.0
2007,36.0,149000.0
2007,48.0,170000.0
2007,36.0,89630.0
2007,36.0,140000.0
2007,48.0,150000.0
2007,36.0,131000.0
2007,48.0,182549.0
2007,48.0,160000.0
2007,48.0,190000.0
2007,48.0,140000.0
2007,36.0,150000.0
2007,36.0,89000.0
2012,36.0,154721.0
2012,36.0,236721.0
2012,24.0,247358.0
2012,36.0,190601.0
2012,36.0,189998.0
2012,39.0,909668.0
2012,36.0,809839.0
2012,36.0,199333.0
2014,54.0,299678.0
2014,36.0,419975.0
2014,60.0,449280.0
2014,48.0,362232.0
2014,48.0,324168.0
2014,60.0,355992.0
2014,60.0,309766.0
2014,60.0,336832.0
2014,48.0,587746.0
2014,60.0,314106.0
2014,48.0,384020.0
2014,48.0,476160.0
2014,48.0,410000.0
2014,48.0,299944.0
2014,48.0,528000.0
2014,60.0,499910.0
2014,60.0,435000.0
2014,60.0,150336.0
2014,48.0,321100.0
2014,60.0,487207.0
2014,36.0,298515.0
2014,48.0,365611.0
2014,48.0,334496.0
2014,60.0,296400.0
2014,60.0,749987.0
2014,60.0,387396.0
2014,60.0,599854.0
2014,54.0,398840.0
2014,60.0,498986.0
2014,60.0,394880.0
2014,48.0,228592.0
2014,48.0,399360.0
2014,60.0,1622574.0
2014,60.0,781722.0
2014,54.0,282537.0
2014,54.0,196464.0
2014,60.0,398840.0
2014,60.0,375273.0
2014,48.0,231354.0
2014,54.0,251400.0
2014,36.0,95784.0
2014,60.0,329680.0
2014,60.0,398996.0
2014,60.0,538507.0
2014,24.0,50000.0
2014,54.0,456976.0
2014,36.0,462752.0
2014,48.0,494824.0
2014,60.0,769428.0
2014,60.0,768568.0
2014,48.0,654041.0
2014,54.0,291587.0
2014,48.0,188552.0
2014,48.0,279527.0
2014,54.0,355680.0
2014,48.0,88817.0
2014,54.0,237471.0
2014,48.0,453071.0
2014,60.0,145080.0
2014,48.0,306572.0
2014,48.0,216816.0
2014,48.0,905433.0
2014,54.0,798863.0
2014,54.0,498521.0
2014,36.0,799616.0
2014,54.0,869483.0
2014,60.0,284203.0
2014,48.0,393716.0
2014,60.0,498915.0
2014,60.0,288600.0
2014,48.0,195775.0
2014,48.0,252969.0
2014,54.0,399500.0
2014,48.0,211952.0
2014,60.0,595578.0
2014,48.0,261248.0
2014,48.0,270056.0
2014,48.0,155743.0
2014,60.0,298560.0
2014,36.0,298528.0
2014,54.0,379948.0
2014,36.0,119600.0
2014,48.0,218129.0
2014,60.0,398929.0
2014,60.0,250151.0
2014,48.0,173368.0
2014,60.0,289952.0
2014,60.0,507198.0
2014,60.0,324980.0
2014,60.0,420000.0
2014,48.0,192242.0
2014,48.0,330990.0
2014,48.0,250000.0
2014,48.0,389996.0
2014,36.0,70762.0
2014,48.0,578405.0
2014,40.0,225564.0
2014,40.0,249080.0
2014,36.0,300000.0
2011,48.0,521160.0
2011,36.0,449895.0
2011,36.0,530000.0
2011,48.0,550000.0
2011,36.0,499689.0
2011,48.0,275080.0
2011,36.0,400000.0
2011,48.0,480000.0
2011,24.0,374391.0
2011,36.0,958630.0
2011,40.0,893860.0
2011,36.0,422045.0
2011,48.0,212029.0
2011,36.0,199885.0
2011,36.0,220000.0
2011,36.0,199368.0
2011,24.0,268320.0
2011,24.0,260018.0
2011,24.0,103708.0
2011,24.0,235248.0
2011,24.0,360988.0
2011,24.0,260000.0
2011,24.0,299866.0
2011,24.0,353005.0
2011,24.0,246399.0
2011,24.0,263987.0
2011,24.0,262734.0
2011,36.0,320000.0
2011,36.0,249267.0
2011,36.0,179861.0
2011,36.0,320000.0
2011,36.0,102500.0
2011,36.0,260000.0
2011,36.0,260000.0
2011,36.0,1305837.0
2011,42.0,1143123.0
2011,36.0,1185224.0
2011,40.0,456431.0
2011,42.0,960683.0
2011,36.0,746730.0
2011,36.0,233844.0
2011,36.0,253552.0
2011,36.0,213497.0
2011,36.0,250000.0
2011,48.0,60000.0
2011,36.0,85000.0
2011,48.0,120000.0
2011,48.0,60000.0
2011,48.0,200408.0
2011,42.0,191980.0
2011,42.0,176827.0
2011,48.0,339040.0
2011,36.0,108967.0
2011,36.0,198104.0
2011,36.0,170000.0
2011,36.0,191299.0
2011,48.0,188240.0
2011,36.0,168877.0
2011,36.0,197998.0
2011,36.0,171000.0
2011,36.0,185006.0
2011,48.0,170040.0
2011,42.0,199992.0
2011,36.0,184839.0
2011,36.0,169998.0
2011,36.0,230000.0
2011,36.0,190000.0
2011,36.0,157000.0
2011,36.0,250000.0
2011,48.0,146623.0
2011,36.0,249072.0
2011,36.0,164601.0
2011,36.0,191260.0
2011,36.0,383020.0
2011,36.0,190000.0
2011,48.0,175583.0
2011,48.0,220428.0
2011,36.0,179506.0
2011,24.0,129999.0
2011,36.0,245880.0
2011,36.0,160940.0
2011,48.0,243360.0
2011,36.0,250000.0
2011,36.0,280000.0
2011,36.0,300000.0
2011,36.0,234963.0
2011,36.0,185000.0
2011,36.0,173996.0
2011,48.0,244939.0
2011,48.0,260000.0
2011,36.0,174621.0
2011,36.0,170000.0
2011,36.0,220000.0
2011,36.0,290000.0
2011,36.0,560570.0
2010,36.0,400000.0
2010,42.0,500000.0
2010,48.0,375000.0
2010,30.0,200000.0
2010,36.0,360000.0
2008,36.0,83000.0
2008,36.0,234685.0
2008,36.0,190000.0
2006,36.0,490800.0
2006,36.0,474000.0
2006,36.0,212000.0
2006,36.0,300000.0
2006,36.0,280000.0
2006,36.0,111000.0
2006,36.0,165000.0
2006,36.0,480000.0
2006,36.0,156000.0
2006,36.0,280000.0
2006,36.0,400000.0
2006,36.0,450000.0
2006,36.0,220000.0
2006,36.0,200000.0
2006,36.0,110000.0
2006,36.0,200000.0
2006,36.0,335000.0
2006,36.0,260000.0
2006,36.0,77000.0
2006,36.0,523200.0
2006,30.0,219000.0
2006,36.0,180000.0
2006,48.0,85000.0
2006,36.0,206400.0
2006,36.0,336000.0
2006,36.0,70000.0
2006,36.0,170000.0
2006,48.0,225000.0
2006,36.0,104000.0
2006,48.0,59000.0
2006,48.0,700000.0
2006,48.0,460000.0
2006,36.0,400000.0
2006,36.0,500000.0
2006,36.0,200000.0
2006,36.0,350000.0
2006,36.0,280000.0
2006,36.0,280000.0
2006,36.0,400000.0
2006,36.0,79200.0
2006,36.0,305000.0
2006,36.0,288000.0
2006,36.0,82000.0
2006,36.0,320000.0
2006,36.0,280000.0
2006,36.0,340000.0
2006,36.0,270000.0
2006,36.0,200000.0
2006,36.0,253400.0
2006,36.0,180000.0
2006,24.0,300000.0
2006,30.0,300000.0
2006,36.0,450000.0
2006,36.0,115000.0
2006,36.0,76800.0
2006,24.0,300000.0
2006,36.0,190000.0
2006,36.0,520000.0
2006,48.0,100000.0
2006,36.0,470000.0
2006,36.0,300000.0
2006,48.0,245000.0
2006,48.0,320000.0
2006,48.0,371000.0
2006,48.0,504200.0
2006,36.0,258000.0
2006,36.0,264000.0
2006,48.0,270000.0
2006,36.0,420000.0
2006,36.0,300000.0
2006,36.0,174000.0
2006,36.0,430000.0
2006,36.0,360000.0
2006,36.0,163000.0
2006,36.0,400000.0
2006,48.0,350000.0
2006,36.0,400000.0
2006,48.0,460000.0
2006,36.0,320000.0
2006,48.0,540000.0
2006,36.0,190000.0
2006,36.0,228700.0
2006,36.0,339000.0
2006,36.0,210000.0
2006,36.0,120000.0
2006,24.0,168000.0
2006,24.0,194000.0
2006,24.0,158000.0
2006,24.0,83000.0
2007,48.0,170000.0
2007,36.0,118040.0
2007,48.0,195500.0
2007,36.0,105000.0
2007,36.0,160000.0
2007,36.0,150000.0
2007,24.0,78313.0
2007,36.0,230000.0
2007,36.0,190000.0
2007,24.0,80000.0
2007,24.0,60000.0
2007,36.0,140000.0
2007,48.0,160000.0
2007,36.0,143770.0
2007,36.0,330950.0
2007,12.0,90000.0
2007,36.0,155000.0
2007,36.0,398384.0
2007,36.0,257956.0
2007,36.0,180000.0
2007,48.0,407646.0
2007,36.0,393280.0
2007,36.0,444495.0
2007,36.0,327532.0
2007,36.0,427898.0
2007,36.0,512591.0
2007,36.0,633909.0
2007,36.0,141424.0
2007,36.0,94314.0
2007,36.0,150000.0
2007,36.0,699692.0
2007,36.0,275000.0
2007,36.0,125710.0
2007,48.0,107000.0
2007,48.0,200000.0
2007,36.0,2194894.0
2007,36.0,325757.0
2007,24.0,230000.0
2007,36.0,550000.0
2007,36.0,521177.0
2007,36.0,974145.0
2007,36.0,418662.0
2007,36.0,541557.0
2007,36.0,334632.0
2007,36.0,272443.0
2007,36.0,333900.0
2007,36.0,549930.0
2006,36.0,550000.0
2006,36.0,248000.0
2006,36.0,206400.0
2006,36.0,270000.0
2006,48.0,500000.0
2006,36.0,59000.0
2006,36.0,380000.0
2006,48.0,500000.0
2006,36.0,260000.0
2006,36.0,275000.0
2006,36.0,400000.0
2006,36.0,300900.0
2006,48.0,393000.0
2006,36.0,500000.0
2006,36.0,320000.0
2006,36.0,550000.0
2006,36.0,230000.0
2006,36.0,400000.0
2006,36.0,360000.0
2006,36.0,230000.0
2006,36.0,393000.0
2006,48.0,100000.0
2006,36.0,440000.0
2006,36.0,300000.0
2006,36.0,250000.0
2006,36.0,450000.0
2006,36.0,300000.0
2006,24.0,183000.0
2006,24.0,158000.0
2006,48.0,192000.0
2006,24.0,258000.0
2006,24.0,138000.0
2006,36.0,416967.0
2006,36.0,798828.0
2006,48.0,399000.0
2006,48.0,361840.0
2006,36.0,120000.0
2006,18.0,120000.0
2006,18.0,148435.0
2006,18.0,239700.0
2006,18.0,147973.0
2006,48.0,499916.0
2006,36.0,867193.0
2006,36.0,448873.0
2006,18.0,149000.0
2006,18.0,191360.0
2006,36.0,660807.0
2006,24.0,200000.0
2006,36.0,180000.0
2006,48.0,300000.0
2006,34.0,200000.0
2006,48.0,250000.0
2006,36.0,280000.0
2012,36.0,187158.0
2012,36.0,183040.0
2012,36.0,432663.0
2012,36.0,205504.0
2012,36.0,202779.0
2012,36.0,392080.0
2012,36.0,312000.0
2012,36.0,145440.0
2012,36.0,274352.0
2012,36.0,247520.0
2012,48.0,130030.0
2012,48.0,215268.0
2012,48.0,187049.0
2012,42.0,250512.0
2012,36.0,265064.0
2012,36.0,20086.0
2012,46.0,264072.0
2012,36.0,211844.0
2012,30.0,166629.0
2012,48.0,189996.0
2012,48.0,140000.0
2012,36.0,159977.0
2012,48.0,204260.0
2012,36.0,219434.0
2012,36.0,120718.0
2012,42.0,156208.0
2012,36.0,240000.0
2012,36.0,167704.0
2012,36.0,239221.0
2012,48.0,367407.0
2012,36.0,280840.0
2012,36.0,249940.0
2012,36.0,237000.0
2012,48.0,279968.0
2012,36.0,228000.0
2012,36.0,230000.0
2012,36.0,240000.0
2012,48.0,289999.0
2012,48.0,407439.0
2012,36.0,387761.0
2012,48.0,840583.0
2012,48.0,934269.0
2012,42.0,930657.0
2012,48.0,543763.0
2012,36.0,798838.0
2012,36.0,491567.0
2012,42.0,454306.0
2012,36.0,332715.0
2012,36.0,381413.0
2012,36.0,486803.0
2012,36.0,237640.0
2012,36.0,240958.0
2012,42.0,872585.0
2012,48.0,1068219.0
2012,42.0,1161311.0
2012,36.0,912111.0
2012,48.0,874630.0
2012,36.0,902270.0
2012,48.0,766944.0
2012,36.0,1030503.0
2012,36.0,1029317.0
2012,36.0,637936.0
2012,48.0,559104.0
2012,42.0,564955.0
2012,36.0,226000.0
2012,30.0,889457.0
2012,30.0,869624.0
2012,36.0,798587.0
